workspace,project_key,repo_slug,repo_name,is_private,main_branch,language,created_on,updated_on,size_bytes,html_url,https_url,ssh_url
"arkho","COOPM","coopeuch-origen-wstoc","wstoc",true,"master","","2024-12-10T14:29:18.009779+00:00","2025-08-12T20:16:20.636170+00:00",852138,"https://bitbucket.org/arkho/coopeuch-origen-wstoc","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wstoc.git","git@bitbucket.org:arkho/coopeuch-origen-wstoc.git"
"arkho","COOPM","coopeuch-origen-wstransferencia","wstransferencia",true,"master","","2024-12-10T14:29:19.884715+00:00","2024-12-17T16:23:50.535301+00:00",162726,"https://bitbucket.org/arkho/coopeuch-origen-wstransferencia","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wstransferencia.git","git@bitbucket.org:arkho/coopeuch-origen-wstransferencia.git"
"arkho","COOPM","coopeuch-origen-wstransferenciadummy","wstransferenciadummy",true,"master","","2024-12-10T14:29:21.566827+00:00","2024-12-17T16:23:54.150778+00:00",54665,"https://bitbucket.org/arkho/coopeuch-origen-wstransferenciadummy","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wstransferenciadummy.git","git@bitbucket.org:arkho/coopeuch-origen-wstransferenciadummy.git"
"arkho","COOPM","coopeuch-origen-wsunap","wsunap",true,"master","","2024-12-10T14:29:23.225081+00:00","2025-08-12T19:43:42.038514+00:00",1209570,"https://bitbucket.org/arkho/coopeuch-origen-wsunap","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsunap.git","git@bitbucket.org:arkho/coopeuch-origen-wsunap.git"
"arkho","COOPM","coopeuch-origen-wsusuario","wsusuario",true,"master","","2024-12-10T14:29:24.768388+00:00","2025-08-12T19:41:35.412444+00:00",364853,"https://bitbucket.org/arkho/coopeuch-origen-wsusuario","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsusuario.git","git@bitbucket.org:arkho/coopeuch-origen-wsusuario.git"
"arkho","COOPM","coopeuch-origen-wsusuario_2.0","wsusuario_2.0",true,"master","","2024-12-10T14:29:26.750506+00:00","2024-12-10T14:29:26.848142+00:00",33348,"https://bitbucket.org/arkho/coopeuch-origen-wsusuario_2.0","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsusuario_2.0.git","git@bitbucket.org:arkho/coopeuch-origen-wsusuario_2.0.git"
"arkho","COOPM","coopeuch-origen-wsvalidaciontarjetas","wsvalidaciontarjetas",true,"master","","2024-12-10T14:29:28.305548+00:00","2025-08-12T19:52:30.858514+00:00",958698,"https://bitbucket.org/arkho/coopeuch-origen-wsvalidaciontarjetas","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsvalidaciontarjetas.git","git@bitbucket.org:arkho/coopeuch-origen-wsvalidaciontarjetas.git"
"arkho","COOPM","coopeuch-origen-wsvalidatefmasiva","wsvalidatefmasiva",true,"master","","2024-12-10T14:29:30.080151+00:00","2025-08-12T19:54:53.875428+00:00",414973,"https://bitbucket.org/arkho/coopeuch-origen-wsvalidatefmasiva","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsvalidatefmasiva.git","git@bitbucket.org:arkho/coopeuch-origen-wsvalidatefmasiva.git"
"arkho","COOPM","coopeuch-origen-wsverificardireccion","wsverificardireccion",true,"master","","2024-12-10T14:29:31.798476+00:00","2025-08-14T17:17:31.926878+00:00",192665,"https://bitbucket.org/arkho/coopeuch-origen-wsverificardireccion","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsverificardireccion.git","git@bitbucket.org:arkho/coopeuch-origen-wsverificardireccion.git"
"arkho","COOPM","coopeuch-origen-wsvisadopgc","wsvisadopgc",true,"master","","2024-12-10T14:29:33.362051+00:00","2025-08-21T06:28:15.619419+00:00",77188,"https://bitbucket.org/arkho/coopeuch-origen-wsvisadopgc","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsvisadopgc.git","git@bitbucket.org:arkho/coopeuch-origen-wsvisadopgc.git"
"arkho","COOPM","coopeuch-origen-wsvistobueno","wsvistobueno",true,"master","","2024-12-10T14:29:34.723205+00:00","2025-07-22T23:54:10.997400+00:00",1282681,"https://bitbucket.org/arkho/coopeuch-origen-wsvistobueno","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsvistobueno.git","git@bitbucket.org:arkho/coopeuch-origen-wsvistobueno.git"
"arkho","COOPM","coopeuch-origen-wsxcashencrypt","wsxcashencrypt",true,"master","","2024-12-10T14:29:36.469447+00:00","2024-12-17T16:24:24.350837+00:00",307353,"https://bitbucket.org/arkho/coopeuch-origen-wsxcashencrypt","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-wsxcashencrypt.git","git@bitbucket.org:arkho/coopeuch-origen-wsxcashencrypt.git"
"arkho","COOPM","infra-integracion","infra-integracion",true,"main","","2024-12-27T12:55:27.491881+00:00","2024-12-27T12:57:50.522697+00:00",112075,"https://bitbucket.org/arkho/infra-integracion","https://psalguero444@bitbucket.org/arkho/infra-integracion.git","git@bitbucket.org:arkho/infra-integracion.git"
"arkho","COOPM","jenkins-eks-dsl","jenkins-eks-dsl",true,"master","","2024-12-27T12:58:42.676579+00:00","2024-12-27T13:00:40.414315+00:00",15048601,"https://bitbucket.org/arkho/jenkins-eks-dsl","https://psalguero444@bitbucket.org/arkho/jenkins-eks-dsl.git","git@bitbucket.org:arkho/jenkins-eks-dsl.git"
"arkho","COOPM","coopeuch-dsdeposito","coopeuch-dsdeposito",true,"develop","","2025-01-03T13:52:40.973858+00:00","2025-01-03T14:13:47.267862+00:00",4033903,"https://bitbucket.org/arkho/coopeuch-dsdeposito","https://psalguero444@bitbucket.org/arkho/coopeuch-dsdeposito.git","git@bitbucket.org:arkho/coopeuch-dsdeposito.git"
"arkho","COOPM","arqdg-arquetipo-ms-mn-java","arqdg-arquetipo-ms-mn-java",true,"main","","2025-01-06T19:46:19.259476+00:00","2025-01-06T19:49:02.908415+00:00",106513,"https://bitbucket.org/arkho/arqdg-arquetipo-ms-mn-java","https://psalguero444@bitbucket.org/arkho/arqdg-arquetipo-ms-mn-java.git","git@bitbucket.org:arkho/arqdg-arquetipo-ms-mn-java.git"
"arkho","COOPM","coopeuch-migracion-rsinfogestioncredito","rsinfogestioncredito",true,"master","","2025-01-07T19:43:35.959374+00:00","2025-08-21T06:03:23.272899+00:00",474133,"https://bitbucket.org/arkho/coopeuch-migracion-rsinfogestioncredito","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsinfogestioncredito.git","git@bitbucket.org:arkho/coopeuch-migracion-rsinfogestioncredito.git"
"arkho","COOPM","coopeuch-migracion-rsdeposito","rsdeposito",true,"master","","2025-01-07T19:43:38.271327+00:00","2025-09-20T01:02:24.125358+00:00",553668,"https://bitbucket.org/arkho/coopeuch-migracion-rsdeposito","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsdeposito.git","git@bitbucket.org:arkho/coopeuch-migracion-rsdeposito.git"
"arkho","COOPM","coopeuch-migracion-rsinversiones","rsinversiones",true,"master","","2025-01-07T19:43:40.605980+00:00","2025-07-29T19:17:44.499778+00:00",96571,"https://bitbucket.org/arkho/coopeuch-migracion-rsinversiones","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsinversiones.git","git@bitbucket.org:arkho/coopeuch-migracion-rsinversiones.git"
"arkho","COOPM","coopeuch-migracion-rscalcularmerp","rscalcularmerp",true,"master","","2025-01-07T19:43:42.991324+00:00","2025-01-10T12:19:01.949530+00:00",381593,"https://bitbucket.org/arkho/coopeuch-migracion-rscalcularmerp","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscalcularmerp.git","git@bitbucket.org:arkho/coopeuch-migracion-rscalcularmerp.git"
"arkho","COOPM","coopeuch-migracion-rspatpass","rspatpass",true,"master","","2025-01-07T19:43:45.247178+00:00","2025-07-30T00:20:56.507395+00:00",283350,"https://bitbucket.org/arkho/coopeuch-migracion-rspatpass","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rspatpass.git","git@bitbucket.org:arkho/coopeuch-migracion-rspatpass.git"
"arkho","COOPM","coopeuch-migracion-rsdestinatariosconvenio","rsdestinatariosconvenio",true,"master","","2025-01-07T19:43:47.629313+00:00","2025-10-01T15:03:46.083950+00:00",1761939,"https://bitbucket.org/arkho/coopeuch-migracion-rsdestinatariosconvenio","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsdestinatariosconvenio.git","git@bitbucket.org:arkho/coopeuch-migracion-rsdestinatariosconvenio.git"
"arkho","COOPM","coopeuch-migracion-rsplantarifario","rsplantarifario",true,"master","","2025-01-07T19:43:49.958061+00:00","2025-09-12T19:39:50.658619+00:00",1530096,"https://bitbucket.org/arkho/coopeuch-migracion-rsplantarifario","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsplantarifario.git","git@bitbucket.org:arkho/coopeuch-migracion-rsplantarifario.git"
"arkho","COOPM","coopeuch-migracion-rsembargo","rsembargo",true,"master","","2025-01-07T19:43:52.389275+00:00","2025-09-17T19:01:43.132616+00:00",873280,"https://bitbucket.org/arkho/coopeuch-migracion-rsembargo","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsembargo.git","git@bitbucket.org:arkho/coopeuch-migracion-rsembargo.git"
"arkho","COOPM","coopeuch-migracion-rsverificardireccion","rsverificardireccion",true,"master","java","2025-01-07T19:43:54.704050+00:00","2025-08-28T21:07:18.685994+00:00",1274909,"https://bitbucket.org/arkho/coopeuch-migracion-rsverificardireccion","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsverificardireccion.git","git@bitbucket.org:arkho/coopeuch-migracion-rsverificardireccion.git"
"arkho","COOPM","coopeuch-migracion-corredoraseguros-rsgestionseguro","corredoraseguros-rsgestionseguro",true,"master","","2025-01-07T19:43:57.048682+00:00","2025-08-12T20:04:30.419797+00:00",797296,"https://bitbucket.org/arkho/coopeuch-migracion-corredoraseguros-rsgestionseguro","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-corredoraseguros-rsgestionseguro.git","git@bitbucket.org:arkho/coopeuch-migracion-corredoraseguros-rsgestionseguro.git"
"arkho","COOPM","coopeuch-migracion-rsproductoscredito","rsproductoscredito",true,"master","","2025-01-07T19:43:59.444424+00:00","2025-08-11T18:04:50.975344+00:00",2773079,"https://bitbucket.org/arkho/coopeuch-migracion-rsproductoscredito","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsproductoscredito.git","git@bitbucket.org:arkho/coopeuch-migracion-rsproductoscredito.git"
"arkho","COOPM","coopeuch-migracion-convenios-rsvistobueno","convenios-rsvistobueno",true,"master","","2025-01-07T19:44:01.894287+00:00","2025-08-12T21:29:43.916857+00:00",1805464,"https://bitbucket.org/arkho/coopeuch-migracion-convenios-rsvistobueno","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-convenios-rsvistobueno.git","git@bitbucket.org:arkho/coopeuch-migracion-convenios-rsvistobueno.git"
"arkho","COOPM","coopeuch-migracion-rsseguros","rsseguros",true,"master","","2025-01-07T19:44:04.250106+00:00","2025-09-02T21:31:47.723202+00:00",1329492,"https://bitbucket.org/arkho/coopeuch-migracion-rsseguros","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsseguros.git","git@bitbucket.org:arkho/coopeuch-migracion-rsseguros.git"
"arkho","COOPM","coopeuch-migracion-rscuotaparticipacion","rscuotaparticipacion",true,"master","","2025-01-07T19:44:06.655365+00:00","2025-10-01T14:37:56.286510+00:00",1009277,"https://bitbucket.org/arkho/coopeuch-migracion-rscuotaparticipacion","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscuotaparticipacion.git","git@bitbucket.org:arkho/coopeuch-migracion-rscuotaparticipacion.git"
"arkho","COOPM","coopeuch-migracion-rspensionadosseguros","rspensionadosseguros",true,"master","","2025-01-07T19:44:08.907977+00:00","2025-07-23T01:13:47.508633+00:00",155900,"https://bitbucket.org/arkho/coopeuch-migracion-rspensionadosseguros","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rspensionadosseguros.git","git@bitbucket.org:arkho/coopeuch-migracion-rspensionadosseguros.git"
"arkho","COOPM","coopeuch-migracion-rscuentas","rscuentas",true,"master","","2025-01-13T18:49:27.908413+00:00","2025-09-30T02:41:48.329026+00:00",3932798,"https://bitbucket.org/arkho/coopeuch-migracion-rscuentas","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscuentas.git","git@bitbucket.org:arkho/coopeuch-migracion-rscuentas.git"
"arkho","COOPM","coopeuch-migracion-rscuentaahorro","rscuentaahorro",true,"master","","2025-01-13T18:49:29.999560+00:00","2025-08-12T20:15:16.191368+00:00",6864511,"https://bitbucket.org/arkho/coopeuch-migracion-rscuentaahorro","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscuentaahorro.git","git@bitbucket.org:arkho/coopeuch-migracion-rscuentaahorro.git"
"arkho","COOPM","coopeuch-migracion-rsgestiontoken","rsgestiontoken",true,"master","","2025-01-13T18:49:32.128456+00:00","2025-07-22T21:44:31.164905+00:00",6068212,"https://bitbucket.org/arkho/coopeuch-migracion-rsgestiontoken","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsgestiontoken.git","git@bitbucket.org:arkho/coopeuch-migracion-rsgestiontoken.git"
"arkho","COOPM","coopeuch-migracion-rsproductos","rsproductos",true,"master","","2025-01-13T18:49:34.088256+00:00","2025-09-23T02:56:00.039798+00:00",236622039,"https://bitbucket.org/arkho/coopeuch-migracion-rsproductos","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsproductos.git","git@bitbucket.org:arkho/coopeuch-migracion-rsproductos.git"
"arkho","COOPM","coopeuch-migracion-rsautenticacion","rsautenticacion",true,"master","","2025-01-13T18:49:36.176933+00:00","2025-08-12T16:20:43.487387+00:00",13162387,"https://bitbucket.org/arkho/coopeuch-migracion-rsautenticacion","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsautenticacion.git","git@bitbucket.org:arkho/coopeuch-migracion-rsautenticacion.git"
"arkho","COOPM","coopeuch-migracion-rsfactoresautenticacion","rsfactoresautenticacion",true,"master","","2025-01-13T18:49:38.214186+00:00","2025-08-12T16:24:29.899923+00:00",1333925,"https://bitbucket.org/arkho/coopeuch-migracion-rsfactoresautenticacion","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsfactoresautenticacion.git","git@bitbucket.org:arkho/coopeuch-migracion-rsfactoresautenticacion.git"
"arkho","COOPM","coopeuch-migracion-rscuentavista","rscuentavista",true,"master","","2025-01-13T18:49:40.262432+00:00","2025-09-12T20:26:55.644141+00:00",4637360,"https://bitbucket.org/arkho/coopeuch-migracion-rscuentavista","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscuentavista.git","git@bitbucket.org:arkho/coopeuch-migracion-rscuentavista.git"
"arkho","COOPM","coopeuch-migracion-rsremanente","rsremanente",true,"master","","2025-01-13T18:49:42.267006+00:00","2025-09-12T03:04:44.157244+00:00",3588571,"https://bitbucket.org/arkho/coopeuch-migracion-rsremanente","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsremanente.git","git@bitbucket.org:arkho/coopeuch-migracion-rsremanente.git"
"arkho","COOPM","coopeuch-migracion-rssofttoken","rssofttoken",true,"master","","2025-01-13T18:49:44.271157+00:00","2025-08-12T16:18:46.023451+00:00",2035304,"https://bitbucket.org/arkho/coopeuch-migracion-rssofttoken","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rssofttoken.git","git@bitbucket.org:arkho/coopeuch-migracion-rssofttoken.git"
"arkho","COOPM","coopeuch-migracion-rsdap","rsdap",true,"master","","2025-01-13T18:49:46.215182+00:00","2025-08-12T21:15:27.786630+00:00",1225927,"https://bitbucket.org/arkho/coopeuch-migracion-rsdap","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsdap.git","git@bitbucket.org:arkho/coopeuch-migracion-rsdap.git"
"arkho","COOPM","coopeuch-migracion-rscliente","rscliente",true,"master","","2025-01-13T18:49:49.027311+00:00","2025-09-12T17:26:52.233459+00:00",2085681,"https://bitbucket.org/arkho/coopeuch-migracion-rscliente","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscliente.git","git@bitbucket.org:arkho/coopeuch-migracion-rscliente.git"
"arkho","COOPM","coopeuch-migracion-rsadministradoridg","rsadministradoridg",true,"master","","2025-01-13T18:49:50.950390+00:00","2025-09-12T21:08:52.253994+00:00",93023665,"https://bitbucket.org/arkho/coopeuch-migracion-rsadministradoridg","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsadministradoridg.git","git@bitbucket.org:arkho/coopeuch-migracion-rsadministradoridg.git"
"arkho","COOPM","coopeuch-migracion-devops","coopeuch-migracion-devops",true,"master","","2025-03-11T12:22:15.783958+00:00","2025-09-15T19:34:16.771283+00:00",3449718,"https://bitbucket.org/arkho/coopeuch-migracion-devops","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-devops.git","git@bitbucket.org:arkho/coopeuch-migracion-devops.git"
"arkho","COOPM","coopeuch-camel-aws2-sqs-req-res","coopeuch-camel-aws2-sqs-req-res",true,"main","java","2025-03-14T01:01:13.583913+00:00","2025-04-25T12:49:33.996644+00:00",2035127,"https://bitbucket.org/arkho/coopeuch-camel-aws2-sqs-req-res","https://psalguero444@bitbucket.org/arkho/coopeuch-camel-aws2-sqs-req-res.git","git@bitbucket.org:arkho/coopeuch-camel-aws2-sqs-req-res.git"
"arkho","COOPM","coopeuch-migracion-migration-tools","coopeuch-migracion-migration-tools",true,"master","","2025-03-14T15:21:14.385574+00:00","2025-09-22T12:16:33.776328+00:00",1799198,"https://bitbucket.org/arkho/coopeuch-migracion-migration-tools","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-migration-tools.git","git@bitbucket.org:arkho/coopeuch-migracion-migration-tools.git"
"arkho","COOPM","coopeuch-migracion-bedrock-playground","coopeuch-migracion-bedrock-playground",true,"master","","2025-03-27T13:57:23.624505+00:00","2025-04-02T01:12:26.985474+00:00",274809,"https://bitbucket.org/arkho/coopeuch-migracion-bedrock-playground","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-bedrock-playground.git","git@bitbucket.org:arkho/coopeuch-migracion-bedrock-playground.git"
"arkho","COOPM","coopeuch-migracion-rsinfopersona","rsinfopersona",true,"master","","2025-04-06T15:29:43.874702+00:00","2025-07-11T15:10:22.637841+00:00",1332034,"https://bitbucket.org/arkho/coopeuch-migracion-rsinfopersona","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsinfopersona.git","git@bitbucket.org:arkho/coopeuch-migracion-rsinfopersona.git"
"arkho","COOPM","coopeuch-origen-documento-pdf","documento-pdf",true,"master","","2025-04-10T21:16:21.214962+00:00","2025-08-12T21:07:16.133016+00:00",315313,"https://bitbucket.org/arkho/coopeuch-origen-documento-pdf","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-documento-pdf.git","git@bitbucket.org:arkho/coopeuch-origen-documento-pdf.git"
"arkho","COOPM","arquetipo-camel","arquetipo-camel",true,"main","java","2025-04-14T10:53:09.260452+00:00","2025-04-16T18:48:31.912646+00:00",558591,"https://bitbucket.org/arkho/arquetipo-camel","https://psalguero444@bitbucket.org/arkho/arquetipo-camel.git","git@bitbucket.org:arkho/arquetipo-camel.git"
"arkho","COOPM","coopeuch-origen-documento-excel","documento-excel",true,"master","","2025-04-15T11:40:40.930053+00:00","2025-08-12T21:07:49.919507+00:00",459517,"https://bitbucket.org/arkho/coopeuch-origen-documento-excel","https://psalguero444@bitbucket.org/arkho/coopeuch-origen-documento-excel.git","git@bitbucket.org:arkho/coopeuch-origen-documento-excel.git"
"arkho","COOPM","coopeuch-migracion-mqconectorsinacofi","mqconectorsinacofi",true,"master","","2025-04-15T11:58:40.657115+00:00","2025-09-15T18:21:11.845526+00:00",744848,"https://bitbucket.org/arkho/coopeuch-migracion-mqconectorsinacofi","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-mqconectorsinacofi.git","git@bitbucket.org:arkho/coopeuch-migracion-mqconectorsinacofi.git"
"arkho","COOPM","coopeuch-migracion-rscondicionescomerciales","rscondicionescomerciales",true,"master","","2025-04-15T11:58:42.595698+00:00","2025-07-04T12:47:22.936008+00:00",289157,"https://bitbucket.org/arkho/coopeuch-migracion-rscondicionescomerciales","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscondicionescomerciales.git","git@bitbucket.org:arkho/coopeuch-migracion-rscondicionescomerciales.git"
"arkho","COOPM","coopeuch-migracion-rscreditoscoring","rscreditoscoring",true,"master","","2025-04-15T11:58:44.703853+00:00","2025-09-14T16:24:08.633491+00:00",5645518,"https://bitbucket.org/arkho/coopeuch-migracion-rscreditoscoring","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscreditoscoring.git","git@bitbucket.org:arkho/coopeuch-migracion-rscreditoscoring.git"
"arkho","COOPM","coopeuch-migracion-rsmotorriesgo","rsmotorriesgo",true,"master","","2025-04-15T11:58:46.855574+00:00","2025-07-04T18:16:30.803108+00:00",838957,"https://bitbucket.org/arkho/coopeuch-migracion-rsmotorriesgo","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsmotorriesgo.git","git@bitbucket.org:arkho/coopeuch-migracion-rsmotorriesgo.git"
"arkho","COOPM","coopeuch-migracion-rspersona","rspersona",true,"master","","2025-04-15T11:58:48.974385+00:00","2025-09-10T13:18:59.391936+00:00",6912891,"https://bitbucket.org/arkho/coopeuch-migracion-rspersona","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rspersona.git","git@bitbucket.org:arkho/coopeuch-migracion-rspersona.git"
"arkho","COOPM","coopeuch-migracion-rsresumensinacofi","rsresumensinacofi",true,"master","","2025-04-15T11:58:51.170844+00:00","2025-09-29T15:54:39.778735+00:00",1241411,"https://bitbucket.org/arkho/coopeuch-migracion-rsresumensinacofi","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsresumensinacofi.git","git@bitbucket.org:arkho/coopeuch-migracion-rsresumensinacofi.git"
"arkho","COOPM","coopeuch-migracion-rstarjetadecredito","rstarjetadecredito",true,"master","","2025-04-15T11:58:53.161541+00:00","2025-08-21T15:03:03.724129+00:00",350878,"https://bitbucket.org/arkho/coopeuch-migracion-rstarjetadecredito","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rstarjetadecredito.git","git@bitbucket.org:arkho/coopeuch-migracion-rstarjetadecredito.git"
"arkho","COOPM","coopeuch-migracion-rsvalidacedula","rsvalidacedula",true,"master","","2025-04-15T11:58:55.232520+00:00","2025-07-04T12:34:59.728406+00:00",439753,"https://bitbucket.org/arkho/coopeuch-migracion-rsvalidacedula","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsvalidacedula.git","git@bitbucket.org:arkho/coopeuch-migracion-rsvalidacedula.git"
"arkho","COOPM","coopeuch-migracion-rscampanamigraciontd","rscampanamigraciontd",true,"master","","2025-04-15T13:44:42.127813+00:00","2025-09-24T14:30:34.262060+00:00",824451,"https://bitbucket.org/arkho/coopeuch-migracion-rscampanamigraciontd","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rscampanamigraciontd.git","git@bitbucket.org:arkho/coopeuch-migracion-rscampanamigraciontd.git"
"arkho","COOPM","rsconsultacontrato","rsconsultacontrato",true,"master","","2025-04-15T13:44:44.277382+00:00","2025-08-28T21:35:58.262636+00:00",729319,"https://bitbucket.org/arkho/rsconsultacontrato","https://psalguero444@bitbucket.org/arkho/rsconsultacontrato.git","git@bitbucket.org:arkho/rsconsultacontrato.git"
"arkho","COOPM","coopeuch-migracion-rslistasnegras","rslistasnegras",true,"master","","2025-04-24T00:31:10.366064+00:00","2025-04-24T00:31:10.476099+00:00",33348,"https://bitbucket.org/arkho/coopeuch-migracion-rslistasnegras","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rslistasnegras.git","git@bitbucket.org:arkho/coopeuch-migracion-rslistasnegras.git"
"arkho","COOPM","coopeuch-migracion-rstarjetacredito","rstarjetacredito",true,"master","","2025-04-24T00:31:15.645287+00:00","2025-09-16T15:00:48.900788+00:00",6111629,"https://bitbucket.org/arkho/coopeuch-migracion-rstarjetacredito","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rstarjetacredito.git","git@bitbucket.org:arkho/coopeuch-migracion-rstarjetacredito.git"
"arkho","COOPM","coopeuch-migracion-sqsibmbridge","sqsibmbridge",true,"master","","2025-04-24T00:31:17.709180+00:00","2025-09-29T21:05:41.753663+00:00",1693170,"https://bitbucket.org/arkho/coopeuch-migracion-sqsibmbridge","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-sqsibmbridge.git","git@bitbucket.org:arkho/coopeuch-migracion-sqsibmbridge.git"
"arkho","COOPM","coopeuch-migracion-rsevaluacionpersona","rsevaluacionpersona",true,"master","","2025-04-24T00:31:20.796033+00:00","2025-08-21T13:17:36.316185+00:00",620068,"https://bitbucket.org/arkho/coopeuch-migracion-rsevaluacionpersona","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsevaluacionpersona.git","git@bitbucket.org:arkho/coopeuch-migracion-rsevaluacionpersona.git"
"arkho","COOPM","coopeuch-migracion-rsgestiontarjetacredito","rsgestiontarjetacredito",true,"master","","2025-04-24T00:31:22.969034+00:00","2025-07-04T19:19:19.029032+00:00",1582196,"https://bitbucket.org/arkho/coopeuch-migracion-rsgestiontarjetacredito","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rsgestiontarjetacredito.git","git@bitbucket.org:arkho/coopeuch-migracion-rsgestiontarjetacredito.git"
"arkho","COOPM","arqdg-lib-sqs-ibmmq-ci-java","arqdg-lib-sqs-ibmmq-ci-java",true,"main","java","2025-04-24T18:35:35.240953+00:00","2025-07-06T20:05:44.786594+00:00",1360433,"https://bitbucket.org/arkho/arqdg-lib-sqs-ibmmq-ci-java","https://psalguero444@bitbucket.org/arkho/arqdg-lib-sqs-ibmmq-ci-java.git","git@bitbucket.org:arkho/arqdg-lib-sqs-ibmmq-ci-java.git"
"arkho","COOPM","coopeuch-migracion-route-coverage-jacoco-converter","coopeuch-migracion-route-coverage-jacoco-converter",true,"master","java","2025-05-05T23:55:33.193448+00:00","2025-05-07T00:07:06.926442+00:00",596572,"https://bitbucket.org/arkho/coopeuch-migracion-route-coverage-jacoco-converter","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-route-coverage-jacoco-converter.git","git@bitbucket.org:arkho/coopeuch-migracion-route-coverage-jacoco-converter.git"
"arkho","COOPM","ibmmq-echo-server","ibmmq-echo-server",true,"master","java","2025-05-17T14:55:42.705994+00:00","2025-05-19T01:35:54.963793+00:00",332507,"https://bitbucket.org/arkho/ibmmq-echo-server","https://psalguero444@bitbucket.org/arkho/ibmmq-echo-server.git","git@bitbucket.org:arkho/ibmmq-echo-server.git"
"arkho","COOPM","coopeuch-migracion-rslistanegra","rslistanegra",true,"master","","2025-07-01T15:25:00.870591+00:00","2025-09-03T17:55:23.323501+00:00",91006038,"https://bitbucket.org/arkho/coopeuch-migracion-rslistanegra","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rslistanegra.git","git@bitbucket.org:arkho/coopeuch-migracion-rslistanegra.git"
"arkho","COOPM","coopeuch-migracion-rspoderespecial","rspoderespecial",true,"master","","2025-07-07T17:37:07.499514+00:00","2025-09-12T19:16:38.620812+00:00",980432,"https://bitbucket.org/arkho/coopeuch-migracion-rspoderespecial","https://psalguero444@bitbucket.org/arkho/coopeuch-migracion-rspoderespecial.git","git@bitbucket.org:arkho/coopeuch-migracion-rspoderespecial.git"
